 53.00000	0.00000 100.00000 -9999.00000 4.28900	
 54.00000	0.00000 100.00000 -9999.00000 4.36839	
 55.00000	0.00000 100.00000 -9999.00000 4.44774	
 56.00000	0.00000 100.00000 -9999.00000 4.52706	
 57.00000	0.00000 100.00000 -9999.00000 4.60633	
 58.00000	0.00000 100.00000 -9999.00000 4.68557	
 59.00000	0.00000 100.00000 -9999.00000 4.76478	
 60.00000	0.00000 100.00000 -9999.00000 4.84395	


T=273.15000
 1.00000	63.28371 36.71629 0.96427 0.15158	
 2.00000	59.19403 40.80597 0.93409 0.27800	
 3.00000	55.96455 44.03545 0.90540 0.39164	
 4.00000	53.11091 46.88909 0.87751 0.49588	
 5.00000	50.47643 49.52357 0.85029 0.59265	
 6.00000	47.99740 52.00260 0.82377 0.68331	
 7.00000	45.64692 54.35308 0.79816 0.76897	
 8.00000	43.41472 56.58528 0.77379 0.85055	
 9.00000	41.29753 58.70247 0.75109 0.92883	
 10.00000	39.29345 60.70655 0.73064 1.00443	
 11.00000	37.39825 62.60175 0.71303 1.07784	
 12.00000	35.60333 64.39667 0.69882 1.14940	
 13.00000	33.89555 66.10445 0.68841 1.21930	
 14.00000	32.25877 67.74123 0.68194 1.28763	
 15.00000	30.67618 69.32382 0.67927 1.35441	
 16.00000	29.13248 70.86752 0.68007 1.41961	
 17.00000	27.61490 72.38510 0.68388 1.48324	
 18.00000	26.11343 73.88657 0.69022 1.54527	
 19.00000	24.62038 75.37962 0.69867 1.60572	
 20.00000	23.12990 76.87010 0.70883 1.66459	
 21.00000	21.63747 78.36253 0.72041 1.72192	
 22.00000	20.13947 79.86053 0.73313 1.77773	
 23.00000	18.63293 81.36707 0.74681 1.83205	
 24.00000	17.11534 82.88466 0.76128 1.88492	
 25.00000	15.58451 84.41549 0.77642 1.93637	
 26.00000	14.03844 85.96156 0.79212 1.98642	
 27.00000	12.47530 87.52470 0.80830 2.03512	
 28.00000	10.89335 89.10665 0.82490 2.08248	
 29.00000	9.29092 90.70908 0.84187 2.12855	
 30.00000	7.66639 92.33361 0.85916 2.17334	
 31.00000	6.01812 93.98188 0.87675 2.21689	
 32.00000	4.34452 95.65548 0.89460 2.25922	
 33.00000	2.64395 97.35605 0.91268 2.30036	
 34.00000	0.91476 99.08524 0.93100 2.34032	
 35.00000	0.00000 100.00000 -9999.00000 2.39262	
 36.00000	0.00000 100.00000 -9999.00000 2.45929	
 37.00000	0.00000 100.00000 -9999.00000 2.52589	
 38.00000	0.00000 100.00000 -9999.00000 2.59243	
 39.00000	0.00000 100.00000 -9999.00000 2.65891	
 40.00000	0.00000 100.00000 -9999.00000 2.72532	
 41.00000	0.00000 100.00000 -9999.00000 2.79168	
 42.00000	0.00000 100.00000 -9999.00000 2.85797	
 43.00000	0.00000 100.00000 -9999.00000 2.92421	
 44.00000	0.00000 100.00000 -9999.00000 2.99040	
 45.00000	0.00000 100.00000 -9999.00000 3.05652	
 46.00000	0.00000 100.00000 -9999.00000 3.12260	
 47.00000	0.00000 100.00000 -9999.00000 3.18862	
 48.00000	0.00000 100.00000 -9999.00000 3.25459	
 49.00000	0.00000 100.00000 -9999.00000 3.32051	
 50.00000	0.00000 100.00000 -9999.00000 3.38638	
 51.00000	0.00000 100.00000 -9999.00000 3.45220	
 52.00000	0.00000 100.00000 -9999.00000 3.51798	
 53.00000	0.00000 100.00000 -9999.00000 3.58371	
 54.00000	0.00000 100.00000 -9999.00000 3.64939	
 55.00000	0.00000 100.00000 -9999.00000 3.71503	
 56.00000	0.00000 100.00000 -9999.00000 3.78062	
 57.00000	0.00000 100.00000 -9999.00000 3.84617	
 58.00000	0.00000 100.00000 -9999.00000 3.91168	
 59.00000	0.00000 100.00000 -9999.00000 3.97715	
 60.00000	0.00000 100.00000 -9999.00000 4.04258	


T=323.15000
 1.00000	67.99849 32.00151 0.97573 0.14487	
 2.00000	64.86471 35.13529 0.95616 0.26877	
 3.00000	62.36096 37.63904 0.93855 0.38127	
 4.00000	60.16529 39.83471 0.92230 0.48542	
 5.00000	58.15507 41.84493 0.90717 0.58289	
 6.00000	56.26999 43.73001 0.89307 0.67477	
 7.00000	54.47626 45.52374 0.88000 0.76184	
 8.00000	52.75324 47.24676 0.86797 0.84472	
 9.00000	51.08750 48.91250 0.85704 0.92390	
 10.00000	49.46965 50.53035 0.84728 0.99978	
 11.00000	47.89273 52.10727 0.83876 1.07269	
 12.00000	46.35108 53.64892 0.83155 1.14293	
 13.00000	44.83987 55.16013 0.82570 1.21071	
 14.00000	43.35466 56.64534 0.82126 1.27622	
 15.00000	41.89123 58.10877 0.81823 1.33963	
 16.00000	40.44555 59.55445 0.81662 1.40107	
 17.00000	39.01375 60.98625 0.81641 1.46063	
 18.00000	37.59210 62.40790 0.81754 1.51840	
 19.00000	36.17708 63.82292 0.81995 1.57447	
 20.00000	34.76542 65.23458 0.82358 1.62888	
 21.00000	33.35406 66.64594 0.82834 1.68169	
 22.00000	31.94019 68.05981 0.83414 1.73296	
 23.00000	30.52121 69.47879 0.84091 1.78272	
 24.00000	29.09474 70.90526 0.84856 1.83103	
 25.00000	27.65857 72.34143 0.85702 1.87790	
 26.00000	26.21062 73.78938 0.86621 1.92339	
 27.00000	24.74895 75.25105 0.87607 1.96752	
 28.00000	23.27171 76.72829 0.88653 2.01033	
 29.00000	21.77714 78.22286 0.89756 2.05184	
 30.00000	20.26350 79.73650 0.90909 2.09210	
 31.00000	18.72911 81.27089 0.92108 2.13111	
 32.00000	17.17228 82.82772 0.93351 2.16892	
 33.00000	15.59134 84.40866 0.94634 2.20555	
 34.00000	13.98460 86.01540 0.95953 2.24102	
 35.00000	12.35034 87.64966 0.97307 2.27536	
 36.00000	10.68678 89.31322 0.98693 2.30858	
 37.00000	8.99215 91.00785 1.00110 2.34071	
 38.00000	7.26455 92.73545 1.01555 2.37177	
 39.00000	5.50204 94.49796 1.03028 2.40178	
 40.00000	3.70259 96.29741 1.04527 2.43075	
 41.00000	1.86406 98.13594 1.06051 2.45870	
 42.00000	0.00000 100.00000 -9999.00000 2.48591	
 43.00000	0.00000 100.00000 -9999.00000 2.54278	
 44.00000	0.00000 100.00000 -9999.00000 2.59957	
 45.00000	0.00000 100.00000 -9999.00000 2.65631	
 46.00000	0.00000 100.00000 -9999.00000 2.71298	
 47.00000	0.00000 100.00000 -9999.00000 2.76959	
 48.00000	0.00000 100.00000 -9999.00000 2.82614	
 49.00000	0.00000 100.00000 -9999.00000 2.88263	
 50.00000	0.00000 100.00000 -9999.00000 2.93906	
 51.00000	0.00000 100.00000 -9999.00000 2.99544	
 52.00000	0.00000 100.00000 -9999.00000 3.05176	
 53.00000	0.00000 100.00000 -9999.00000 3.10803	
 54.00000	0.00000 100.00000 -9999.00000 3.16425	
 55.00000	0.00000 100.00000 -9999.00000 3.22042	
 56.00000	0.00000 100.00000 -9999.00000 3.27654	
 57.00000	0.00000 100.00000 -9999.00000 3.33261	
 58.00000	0.00000 100.00000 -9999.00000 3.38863	
 59.00000	0.00000 100.00000 -9999.00000 3.44461	
 60.00000	0.00000 100.00000 -9999.00000 3.50054	


T=373.15000
 1.00000	71.13599 28.86401 0.98298 0.13774	
 2.00000	68.58840 31.41160 0.96998 0.25789	
 3.00000	66.55358 33.44642 0.95863 0.36800	
 4.00000	64.75051 35.24949 0.94849 0.47045	
 5.00000	63.08531 36.91469 0.93939 0.56661	
 6.00000	61.51241 38.48759 0.93120 0.65740	
 7.00000	60.00550 39.99450 0.92388 0.74352	
 8.00000	58.54778 41.45222 0.91738 0.82547	
 9.00000	57.12775 42.87225 0.91169 0.90369	
 10.00000	55.73710 44.26290 0.90681 0.97850	
 11.00000	54.36958 45.63042 0.90272 1.05021	
 12.00000	53.02026 46.97974 0.89943 1.11904	
 13.00000	51.68516 48.31484 0.89693 1.18521	
 14.00000	50.36090 49.63910 0.89522 1.24890	
 15.00000	49.04458 50.95542 0.89430 1.31027	
 16.00000	47.73362 52.26638 0.89415 1.36944	
 17.00000	46.42566 53.57434 0.89477 1.42655	
 18.00000	45.11857 54.88143 0.89614 1.48169	
 19.00000	43.81030 56.18970 0.89823 1.53495	
 20.00000	42.49896 57.50104 0.90103 1.58643	
 21.00000	41.18270 58.81730 0.90452 1.63620	
 22.00000	39.85979 60.14021 0.90866 1.68432	
 23.00000	38.52854 61.47146 0.91344 1.73085	
 24.00000	37.18730 62.81270 0.91882 1.77586	
 25.00000	35.83446 64.16554 0.92478 1.81938	
 26.00000	34.46844 65.53156 0.93128 1.86147	
 27.00000	33.08770 66.91230 0.93831 1.90217	
 28.00000	31.69068 68.30932 0.94584 1.94151	
 29.00000	30.27586 69.72414 0.95384 1.97955	
 30.00000	28.84168 71.15832 0.96228 2.01630	
 31.00000	27.38658 72.61342 0.97116 2.05181	
 32.00000	25.90898 74.09102 0.98044 2.08610	
 33.00000	24.40726 75.59274 0.99011 2.11921	
 34.00000	22.87978 77.12022 1.00014 2.15115	
 35.00000	21.32483 78.67517 1.01053 2.18196	
 36.00000	19.74064 80.25936 1.02126 2.21165	
 37.00000	18.12539 81.87461 1.03231 2.24026	
 38.00000	16.47716 83.52284 1.04367 2.26780	
 39.00000	14.79394 85.20606 1.05533 2.29430	
 40.00000	13.07364 86.92636 1.06728 2.31977	
 41.00000	11.31403 88.68597 1.07952 2.34423	
 42.00000	9.51274 90.48726 1.09203 2.36770	
 43.00000	7.66729 92.33271 1.10481 2.39019	
 44.00000	5.77501 94.22499 1.11785 2.41172	
 45.00000	3.83303 96.16697 1.13115 2.43231	
 46.00000	1.83831 98.16169 1.14471 2.45197	
 47.00000	0.00000 100.00000 -9999.00000 2.47391	
 48.00000	0.00000 100.00000 -9999.00000 2.52354	
 49.00000	0.00000 100.00000 -9999.00000 2.57310	
 50.00000	0.00000 100.00000 -9999.00000 2.62260	
 51.00000	0.00000 100.00000 -9999.00000 2.67204	
 52.00000	0.00000 100.00000 -9999.00000 2.72142	
 53.00000	0.00000 100.00000 -9999.00000 2.77074	
 54.00000	0.00000 100.00000 -9999.00000 2.82000	
 55.00000	0.00000 100.00000 -9999.00000 2.86920	
 56.00000	0.00000 100.00000 -9999.00000 2.91835	
 57.00000	0.00000 100.00000 -9999.00000 2.96745	
 58.00000	0.00000 100.00000 -9999.00000 3.01649	
 59.00000	0.00000 100.00000 -9999.00000 3.06548	
 60.00000	0.00000 100.00000 -9999.00000 3.11443	


T=423.15000
 1.00000	74.10253 25.89747 0.98696 0.13334	
 2.00000	71.62179 28.37821 0.97818 0.24919	
 3.00000	69.76533 30.23467 0.97083 0.35605	
 4.00000	68.15659 31.84341 0.96449 0.45591	
 5.00000	66.68054 33.31946 0.95899 0.54989	
 6.00000	65.28670 34.71330 0.95425 0.63876	
 7.00000	63.94810 36.05190 0.95018 0.72309	
 8.00000	62.64840 37.35160 0.94677 0.80333	
 9.00000	61.37678 38.62322 0.94397 0.87986	
 10.00000	60.12561 39.87439 0.94177 0.95297	
 11.00000	58.88921 41.11079 0.94014 1.02293	
 12.00000	57.66319 42.33681 0.93908 1.08996	
 13.00000	56.44403 43.55597 0.93858 1.15425	
 14.00000	55.22881 44.77119 0.93861 1.21597	
 15.00000	54.01504 45.98496 0.93918 1.27528	
 16.00000	52.80055 47.19945 0.94026 1.33231	
 17.00000	51.58340 48.41660 0.94186 1.38718	
 18.00000	50.36181 49.63819 0.94395 1.43998	
 19.00000	49.13416 50.86584 0.94653 1.49083	
 20.00000	47.89889 52.10111 0.94959 1.53981	
 21.00000	46.65453 53.34547 0.95311 1.58700	
 22.00000	45.39965 54.60035 0.95708 1.63247	
 23.00000	44.13285 55.86715 0.96149 1.67629	
 24.00000	42.85275 57.14725 0.96633 1.71852	
 25.00000	41.55799 58.44201 0.97159 1.75922	
 26.00000	40.24718 59.75282 0.97725 1.79843	
 27.00000	38.91896 61.08104 0.98330 1.83622	
 28.00000	37.57189 62.42811 0.98973 1.87261	
 29.00000	36.20456 63.79544 0.99653 1.90766	
 30.00000	34.81548 65.18452 1.00368 1.94140	
 31.00000	33.40316 66.59684 1.01119 1.97387	
 32.00000	31.96600 68.03400 1.01903 2.00511	
 33.00000	30.50239 69.49761 1.02719 2.03514	
 34.00000	29.01063 70.98937 1.03568 2.06399	
 35.00000	27.48893 72.51107 1.04448 2.09170	
 36.00000	25.93542 74.06458 1.05358 2.11829	
 37.00000	24.34814 75.65186 1.06297 2.14378	
 38.00000	22.72500 77.27500 1.07266 2.16820	
 39.00000	21.06378 78.93622 1.08263 2.19157	
 40.00000	19.36213 80.63787 1.09288 2.21391	
 41.00000	17.61755 82.38245 1.10340 2.23523	
 42.00000	15.82734 84.17266 1.11420 2.25557	
 43.00000	13.98862 86.01138 1.12526 2.27493	
 44.00000	12.09828 87.90172 1.13659 2.29332	
 45.00000	10.15296 89.84704 1.14819 2.31078	
 46.00000	8.14902 91.85098 1.16005 2.32730	
 47.00000	6.08252 93.91748 1.17217 2.34290	
 48.00000	3.94913 96.05087 1.18456 2.35759	
 49.00000	1.74415 98.25585 1.19722 2.37139	
 50.00000	100.00000 0.00000 2.39163 -9999.00000	
 51.00000	100.00000 0.00000 2.43571 -9999.00000	
 52.00000	100.00000 0.00000 2.47972 -9999.00000	
 53.00000	0.00000 100.00000 -9999.00000 2.52366	
 54.00000	0.00000 100.00000 -9999.00000 2.56755	
 55.00000	0.00000 100.00000 -9999.00000 2.61137	
 56.00000	0.00000 100.00000 -9999.00000 2.65514	
 57.00000	0.00000 100.00000 -9999.00000 2.69885	
 58.00000	0.00000 100.00000 -9999.00000 2.74250	
 59.00000	0.00000 100.00000 -9999.00000 2.78610	
 60.00000	0.00000 100.00000 -9999.00000 2.82965	
