 36.00000	0.00000 100.00000 -9999.00000 0.96830	
 37.00000	0.00000 100.00000 -9999.00000 0.98735	
 38.00000	0.00000 100.00000 -9999.00000 1.00636	
 39.00000	0.00000 100.00000 -9999.00000 1.02532	
 40.00000	0.00000 100.00000 -9999.00000 1.04424	
 41.00000	0.00000 100.00000 -9999.00000 1.06311	
 42.00000	0.00000 100.00000 -9999.00000 1.08194	
 43.00000	0.00000 100.00000 -9999.00000 1.10073	
 44.00000	0.00000 100.00000 -9999.00000 1.11948	
 45.00000	0.00000 100.00000 -9999.00000 1.13818	
 46.00000	0.00000 100.00000 -9999.00000 1.15684	
 47.00000	0.00000 100.00000 -9999.00000 1.17546	
 48.00000	0.00000 100.00000 -9999.00000 1.19404	
 49.00000	0.00000 100.00000 -9999.00000 1.21258	
 50.00000	0.00000 100.00000 -9999.00000 1.23108	
 51.00000	0.00000 100.00000 -9999.00000 1.24954	
 52.00000	0.00000 100.00000 -9999.00000 1.26797	
 53.00000	0.00000 100.00000 -9999.00000 1.28635	
 54.00000	0.00000 100.00000 -9999.00000 1.30470	
 55.00000	0.00000 100.00000 -9999.00000 1.32302	
 56.00000	0.00000 100.00000 -9999.00000 1.34129	
 57.00000	0.00000 100.00000 -9999.00000 1.35954	
 58.00000	0.00000 100.00000 -9999.00000 1.37774	
 59.00000	0.00000 100.00000 -9999.00000 1.39592	
 60.00000	0.00000 100.00000 -9999.00000 1.41406	


T=323.15000
 1.00000	98.00755 1.99245 0.97898 0.06371	
 2.00000	97.49710 2.50290 0.95955 0.11736	
 3.00000	97.11849 2.88151 0.94096 0.16621	
 4.00000	96.79431 3.20569 0.92317 0.21151	
 5.00000	96.50559 3.49441 0.90620 0.25406	
 6.00000	96.24632 3.75368 0.89011 0.29441	
 7.00000	96.01498 3.98502 0.87498 0.33301	
 8.00000	95.81199 4.18801 0.86091 0.37016	
 9.00000	95.63880 4.36120 0.84799 0.40615	
 10.00000	95.49733 4.50267 0.83634 0.44118	
 11.00000	95.38979 4.61021 0.82605 0.47543	
 12.00000	95.31842 4.68158 0.81722 0.50905	
 13.00000	95.28540 4.71460 0.80992 0.54217	
 14.00000	95.29264 4.70736 0.80421 0.57490	
 15.00000	95.34176 4.65824 0.80010 0.60736	
 16.00000	95.43386 4.56614 0.79760 0.63965	
 17.00000	95.56942 4.43058 0.79668 0.67189	
 18.00000	95.74799 4.25201 0.79731 0.70418	
 19.00000	95.96805 4.03195 0.79943 0.73667	
 20.00000	96.22676 3.77324 0.80297 0.76951	
 21.00000	96.51983 3.48017 0.80786 0.80285	
 22.00000	96.84143 3.15857 0.81403 0.83690	
 23.00000	97.18432 2.81568 0.82137 0.87187	
 24.00000	97.54012 2.45988 0.82982 0.90803	
 25.00000	97.89955 2.10045 0.83928 0.94569	
 26.00000	98.25297 1.74703 0.84965 0.98526	
 27.00000	98.59074 1.40926 0.86084 1.02723	
 28.00000	98.90376 1.09624 0.87276 1.07227	
 29.00000	99.18409 0.81591 0.88533 1.12123	
 30.00000	99.42554 0.57446 0.89843 1.17528	
 31.00000	99.62428 0.37572 0.91200 1.23612	
 32.00000	99.77896 0.22104 0.92595 1.30672	
 33.00000	99.88977 0.11023 0.94020 1.39331	
 34.00000	99.95743 0.04257 0.95468 1.50760	
 35.00000	99.99034 0.00966 0.96933 1.65360	
 36.00000	100.00000 0.00000 0.98408 -9999.00000	
 37.00000	0.00000 100.00000 -9999.00000 0.99890	
 38.00000	0.00000 100.00000 -9999.00000 1.01377	
 39.00000	0.00000 100.00000 -9999.00000 1.02869	
 40.00000	0.00000 100.00000 -9999.00000 1.04366	
 41.00000	0.00000 100.00000 -9999.00000 1.05866	
 42.00000	0.00000 100.00000 -9999.00000 1.07368	
 43.00000	0.00000 100.00000 -9999.00000 1.08873	
 44.00000	0.00000 100.00000 -9999.00000 1.10380	
 45.00000	0.00000 100.00000 -9999.00000 1.11888	
 46.00000	0.00000 100.00000 -9999.00000 1.13396	
 47.00000	0.00000 100.00000 -9999.00000 1.14906	
 48.00000	0.00000 100.00000 -9999.00000 1.16416	
 49.00000	0.00000 100.00000 -9999.00000 1.17926	
 50.00000	0.00000 100.00000 -9999.00000 1.19437	
 51.00000	0.00000 100.00000 -9999.00000 1.20946	
 52.00000	0.00000 100.00000 -9999.00000 1.22456	
 53.00000	0.00000 100.00000 -9999.00000 1.23965	
 54.00000	0.00000 100.00000 -9999.00000 1.25473	
 55.00000	0.00000 100.00000 -9999.00000 1.26981	
 56.00000	0.00000 100.00000 -9999.00000 1.28488	
 57.00000	0.00000 100.00000 -9999.00000 1.29994	
 58.00000	0.00000 100.00000 -9999.00000 1.31498	
 59.00000	0.00000 100.00000 -9999.00000 1.33002	
 60.00000	0.00000 100.00000 -9999.00000 1.34505	


T=373.15000
 1.00000	99.28882 0.71118 0.98671 0.07452	
 2.00000	98.93089 1.06911 0.97486 0.13148	
 3.00000	98.67241 1.32759 0.96392 0.18342	
 4.00000	98.47362 1.52638 0.95371 0.23217	
 5.00000	98.31449 1.68551 0.94418 0.27845	
 6.00000	98.18485 1.81515 0.93534 0.32268	
 7.00000	98.07939 1.92061 0.92718 0.36517	
 8.00000	97.99532 2.00468 0.91974 0.40619	
 9.00000	97.93126 2.06874 0.91302 0.44593	
 10.00000	97.88658 2.11342 0.90706 0.48459	
 11.00000	97.86111 2.13889 0.90189 0.52233	
 12.00000	97.85486 2.14514 0.89752 0.55932	
 13.00000	97.86788 2.13212 0.89397 0.59570	
 14.00000	97.90012 2.09988 0.89128 0.63160	
 15.00000	97.95134 2.04866 0.88944 0.66718	
 16.00000	98.02099 1.97901 0.88848 0.70255	
 17.00000	98.10820 1.89180 0.88839 0.73788	
 18.00000	98.21170 1.78830 0.88918 0.77329	
 19.00000	98.32978 1.67022 0.89084 0.80894	
 20.00000	98.46038 1.53962 0.89337 0.84500	
 21.00000	98.60101 1.39899 0.89673 0.88166	
 22.00000	98.74884 1.25116 0.90091 0.91912	
 23.00000	98.90075 1.09925 0.90588 0.95765	
 24.00000	99.05342 0.94658 0.91160 0.99755	
 25.00000	99.20342 0.79658 0.91804 1.03918	
 26.00000	99.34734 0.65266 0.92514 1.08299	
 27.00000	99.48199 0.51801 0.93287 1.12957	
 28.00000	99.60456 0.39544 0.94117 1.17966	
 29.00000	99.71275 0.28725 0.94999 1.23434	
 30.00000	99.80485 0.19515 0.95929 1.29531	
 31.00000	99.87957 0.12043 0.96901 1.36587	
 32.00000	99.93540 0.06460 0.97911 1.45315	
 33.00000	99.97078 0.02922 0.98954 1.56844	
 34.00000	99.98912 0.01088 1.00024 1.71173	
 35.00000	99.99861 0.00139 1.01117 1.86566	
 36.00000	100.00000 0.00000 1.02227 -9999.00000	
 37.00000	100.00000 0.00000 1.03354 -9999.00000	
 38.00000	100.00000 0.00000 1.04494 -9999.00000	
 39.00000	100.00000 0.00000 1.05646 -9999.00000	
 40.00000	100.00000 0.00000 1.06809 -9999.00000	
 41.00000	100.00000 0.00000 1.07982 -9999.00000	
 42.00000	100.00000 0.00000 1.09163 -9999.00000	
 43.00000	100.00000 0.00000 1.10353 -9999.00000	
 44.00000	100.00000 0.00000 1.11550 -9999.00000	
 45.00000	100.00000 0.00000 1.12754 -9999.00000	
 46.00000	100.00000 0.00000 1.13964 -9999.00000	
 47.00000	100.00000 0.00000 1.15178 -9999.00000	
 48.00000	100.00000 0.00000 1.16398 -9999.00000	
 49.00000	100.00000 0.00000 1.17622 -9999.00000	
 50.00000	100.00000 0.00000 1.18849 -9999.00000	
 51.00000	100.00000 0.00000 1.20081 -9999.00000	
 52.00000	100.00000 0.00000 1.21315 -9999.00000	
 53.00000	100.00000 0.00000 1.22552 -9999.00000	
 54.00000	100.00000 0.00000 1.23791 -9999.00000	
 55.00000	100.00000 0.00000 1.25033 -9999.00000	
 56.00000	100.00000 0.00000 1.26276 -9999.00000	
 57.00000	0.00000 100.00000 -9999.00000 1.27522	
 58.00000	0.00000 100.00000 -9999.00000 1.28769	
 59.00000	0.00000 100.00000 -9999.00000 1.30017	
 60.00000	0.00000 100.00000 -9999.00000 1.31266	


T=423.15000
 1.00000	99.81797 0.18203 0.99215 0.09211	
 2.00000	99.71218 0.28782 0.98506 0.16263	
 3.00000	99.62717 0.37283 0.97860 0.22466	
 4.00000	99.55671 0.44329 0.97272 0.28149	
 5.00000	99.49875 0.50125 0.96741 0.33471	
 6.00000	99.45223 0.54777 0.96266 0.38525	
 7.00000	99.41640 0.58360 0.95845 0.43372	
 8.00000	99.39066 0.60934 0.95480 0.48051	
 9.00000	99.37449 0.62551 0.95169 0.52593	
 10.00000	99.36738 0.63262 0.94915 0.57025	
 11.00000	99.36886 0.63114 0.94717 0.61366	
 12.00000	99.37840 0.62160 0.94575 0.65636	
 13.00000	99.39547 0.60453 0.94490 0.69854	
 14.00000	99.41943 0.58057 0.94463 0.74036	
 15.00000	99.44961 0.55039 0.94492 0.78202	
 16.00000	99.48522 0.51478 0.94579 0.82370	
 17.00000	99.52538 0.47462 0.94723 0.86560	
 18.00000	99.56915 0.43085 0.94923 0.90794	
 19.00000	99.61551 0.38449 0.95178 0.95097	
 20.00000	99.66340 0.33660 0.95487 0.99499	
 21.00000	99.71170 0.28830 0.95849 1.04033	
 22.00000	99.75935 0.24065 0.96262 1.08742	
 23.00000	99.80527 0.19473 0.96724 1.13682	
 24.00000	99.84845 0.15155 0.97233 1.18935	
 25.00000	99.88792 0.11208 0.97786 1.24629	
 26.00000	99.92266 0.07734 0.98382 1.30996	
 27.00000	99.95147 0.04853 0.99017 1.38514	
 28.00000	99.97268 0.02732 0.99691 1.48001	
 29.00000	99.98572 0.01428 1.00399 1.59919	
 30.00000	99.99300 0.00700 1.01139 1.73358	
 31.00000	99.99746 0.00254 1.01905 1.87043	
 32.00000	100.00000 0.00000 1.02697 -9999.00000	
 33.00000	100.00000 0.00000 1.03511 -9999.00000	
 34.00000	100.00000 0.00000 1.04345 -9999.00000	
 35.00000	100.00000 0.00000 1.05198 -9999.00000	
 36.00000	100.00000 0.00000 1.06068 -9999.00000	
 37.00000	100.00000 0.00000 1.06954 -9999.00000	
 38.00000	100.00000 0.00000 1.07855 -9999.00000	
 39.00000	100.00000 0.00000 1.08769 -9999.00000	
 40.00000	100.00000 0.00000 1.09696 -9999.00000	
 41.00000	100.00000 0.00000 1.10635 -9999.00000	
 42.00000	100.00000 0.00000 1.11584 -9999.00000	
 43.00000	100.00000 0.00000 1.12544 -9999.00000	
 44.00000	100.00000 0.00000 1.13512 -9999.00000	
 45.00000	100.00000 0.00000 1.14489 -9999.00000	
 46.00000	100.00000 0.00000 1.15474 -9999.00000	
 47.00000	100.00000 0.00000 1.16467 -9999.00000	
 48.00000	100.00000 0.00000 1.17466 -9999.00000	
 49.00000	100.00000 0.00000 1.18471 -9999.00000	
 50.00000	100.00000 0.00000 1.19482 -9999.00000	
 51.00000	100.00000 0.00000 1.20499 -9999.00000	
 52.00000	100.00000 0.00000 1.21520 -9999.00000	
 53.00000	100.00000 0.00000 1.22547 -9999.00000	
 54.00000	100.00000 0.00000 1.23577 -9999.00000	
 55.00000	100.00000 0.00000 1.24611 -9999.00000	
 56.00000	100.00000 0.00000 1.25649 -9999.00000	
 57.00000	100.00000 0.00000 1.26691 -9999.00000	
 58.00000	100.00000 0.00000 1.27735 -9999.00000	
 59.00000	100.00000 0.00000 1.28783 -9999.00000	
 60.00000	100.00000 0.00000 1.29833 -9999.00000	
